row_id,page_id,page_title,contributor,timestamp,creation_dt,topic,opinion,clean_opinion,turn,segmentation,type,subtype,type_r1,subtype_r1,type_r2,subtype_r2,stance,sentiment,url
89,778363,José Mujica,Zeroth,1358172499,1/14/13 14:08,sobre el ateísmo de mújica,"un ateo no cree en los dioses y en un sentido estricto, afirma su inexistencia.","un ateo no cree en los dioses y en un sentido estricto, afirma su inexistencia.",31,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
90,778363,José Mujica,Zeroth,1358172499,1/14/13 14:08,sobre el ateísmo de mújica,"una frase como la citada no parece estar afirmando ninguna de estas dos cosas, por lo que la categoría ateo tampoco sería adecuada.","una frase como la citada no parece estar afirmando ninguna de estas dos cosas, por lo que la categoría ateo tampoco sería adecuada.",31,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
91,778363,José Mujica,Zeroth,1358172499,1/14/13 14:08,sobre el ateísmo de mújica,"creo que es un error plantear los temas de las creencias entre dos dicotomías (creyente-ateo), siendo que hay una gama amplia de opciones que tienen las personas para expresar su espiritualidad.","creo que es un error plantear los temas de las creencias entre dos dicotomías (creyente-ateo), siendo que hay una gama amplia de opciones que tienen las personas para expresar su espiritualidad.",31,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
92,778363,José Mujica,Zeroth,1358172499,1/14/13 14:08,sobre el ateísmo de mújica,"en el caso de mujica, ha declarado muchas cosas referidas al tema y a veces contradictorias, por lo que hasta no tener una declaración en que haya expresado su ateísmo explícitamente no creo que sea pertinente incluirlo.--zeroth (discusión) 14:08 14 ene 2013 (utc)","en el caso de mujica, ha declarado muchas cosas referidas al tema y a veces contradictorias, por lo que hasta no tener una declaración en que haya expresado su ateísmo explícitamente no creo que sea pertinente incluirlo.",31,ERROR,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
93,778363,José Mujica,Lexsuprema,1360191280,2/6/13 22:54,sobre el ateísmo de mújica,josé no es agnostico ni ateo...,josé no es agnostico ni ateo...,32,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
94,778363,José Mujica,Lexsuprema,1360191280,2/6/13 22:54,sobre el ateísmo de mújica,segun la entrevista que se le dio a la nacion.,segun la entrevista que se le dio a la nacion.,32,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
95,778363,José Mujica,Lexsuprema,1360191280,2/6/13 22:54,sobre el ateísmo de mújica,dice:,dice:,32,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
96,778363,José Mujica,Lexsuprema,1360328086,2/8/13 12:54,sobre el ateísmo de mújica,"[http://www.bbc.co.uk/mundo/noticias/2012/11/121108_mujica_entrevista_gl.shtml ""no tengo religión, pero soy casi panteísta: admiro la naturaleza"", dice durante una larga conversación exclusiva con bbc mundo.","[http://www.bbc.co.uk/mundo/noticias/2012/11/121108_mujica_entrevista_gl.shtml ""no tengo religión, pero soy casi panteísta: admiro la naturaleza"", dice durante una larga conversación exclusiva con bbc mundo.",33,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
97,778363,José Mujica,"Farisori,Lexsuprema",1363776746,3/20/13 10:52,sobre el ateísmo de mújica,"""la admiro casi como quien admira la magia"".]","""la admiro casi como quien admira la magia"".]",34,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
98,778363,José Mujica,"Farisori,Eduard Peña",1363776746,3/20/13 10:52,sobre el ateísmo de mújica,":no entiendo porque con las declaraciones que él ha dado y con fuentes confiables, se ha visto en vídeo (por youtube) y aún dudan que es ateo (es el primer presidente latinoamericano abiertamente ateo) o es que no quieren que esta verdad sea publicada a la gente en general, dejen de borrar la parte donde dice que es ateo y sean sinceros con los usuarios, ojalá y existieran más presidentes como él.",":no entiendo porque con las declaraciones que él ha dado y con fuentes confiables, se ha visto en vídeo (por youtube) y aún dudan que es ateo (es el primer presidente latinoamericano abiertamente ateo) o es que no quieren que esta verdad sea publicada a la gente en general, dejen de borrar la parte donde dice que es ateo y sean sinceros con los usuarios, ojalá y existieran más presidentes como él.",35,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
99,778363,José Mujica,"Roblespepe,Farisori,Eduard Peña",1363833989,3/21/13 2:46,sobre el ateísmo de mújica,gracias.--eduard peña (discusión) 02:46 21 mar 2013 (utc) 10:52 20 mar 2013 (utc),gracias.,36,ERROR,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:José_Mujica
0,5277448,Federico Franco,Eamr2,1341066662,6/30/12 14:31,,federico franco no ocupa ningún interinazgo.-,federico franco no ocupa ningún interinazgo.-,1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
1,5277448,Federico Franco,Eamr2,1341066662,6/30/12 14:31,,"ello, conforme al segundo párrafo del artículo 234 de la constitución nacional, el cual cito: ""de la acefalía...	el vicepresidente electo asumirá la presidencia de la república si ésta quedase vacante antes o después de la proclamación del presidente, y la ejercerá hasta la finalización del período constitucional."".-","ello, conforme al segundo párrafo del artículo 234 de la constitución nacional, el cual cito: ""de la acefalía...	el vicepresidente electo asumirá la presidencia de la república si ésta quedase vacante antes o después de la proclamación del presidente, y la ejercerá hasta la finalización del período constitucional."".-",1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
2,5277448,Federico Franco,Eamr2,1341066662,6/30/12 14:31,,"asimismo, entre el artículo 239 al hablar de los deberes y de las atribuciones del vicepresidente de la república, claramente dice: 1) sustituir de inmediato al presidente de la república, en los casos previstos por esta constitución;""","asimismo, entre el artículo 239 al hablar de los deberes y de las atribuciones del vicepresidente de la república, claramente dice: 1) sustituir de inmediato al presidente de la república, en los casos previstos por esta constitución;""",1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
3,5277448,Federico Franco,Eamr2,1341066662,6/30/12 14:31,,"entonces, se tiene que corregir la sección ""presidente interino de paraguay"", suprimiendo la palabra ""interino"", puesto que para el caso en particular, la constitución paraguaya no prevé tal figura.-","entonces, se tiene que corregir la sección ""presidente interino de paraguay"", suprimiendo la palabra ""interino"", puesto que para el caso en particular, la constitución paraguaya no prevé tal figura.-",1,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
4,5277448,Federico Franco,Eamr2,1341066662,6/30/12 14:31,,gracias.-,gracias.-,1,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
5,5277448,Federico Franco,Eamr2,1342897069,7/21/12 18:57,,pd.: procedí a realizar el cambio.,pd.: procedí a realizar el cambio.,2,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
6,5277448,Federico Franco,Eamr2,1342897069,7/21/12 18:57,,"no existe la figura de presidente interino, al menos en paraguay, para el caso de destituciones por juicio político.-","no existe la figura de presidente interino, al menos en paraguay, para el caso de destituciones por juicio político.-",2,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
7,5277448,Federico Franco,DLeandroc,1342898421,7/21/12 19:20,,:esa figura es aplicada a cualquier estado.,:esa figura es aplicada a cualquier estado.,3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
8,5277448,Federico Franco,DLeandroc,1342898421,7/21/12 19:20,,"se denomina 'presidente interino' a aquella persona que ejerció la presidencia de un país, por vacío de poder: golpe de estado, destitución, impedimento.","se denomina 'presidente interino' a aquella persona que ejerció la presidencia de un país, por vacío de poder: golpe de estado, destitución, impedimento.",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
9,5277448,Federico Franco,DLeandroc,1342898421,7/21/12 19:20,,el término es aplicable.,el término es aplicable.,3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
10,5277448,Federico Franco,DLeandroc,1342898421,7/21/12 19:20,,"observa lo ocurrido tras el golpe en honduras, aunque ambos países no tengan la misma legislación la figura existe, y necesariamente no debe ser especificada por la constitución.","observa lo ocurrido tras el golpe en honduras, aunque ambos países no tengan la misma legislación la figura existe, y necesariamente no debe ser especificada por la constitución.",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
11,5277448,Federico Franco,DLeandroc,1342898421,7/21/12 19:20,,--diego leandro 19:20 21 jul 2012 (utc),--diego leandro 19:20 21 jul 2012 (utc),3,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
12,5277448,Federico Franco,Hazaña17,1375727869,8/5/13 18:37,,"::¿cuál golpe de estado, diego leandro?","::¿cuál golpe de estado, diego leandro?",4,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
13,5277448,Federico Franco,Hazaña17,1375727869,8/5/13 18:37,,hazaÑa17 18:37 5 ago 2013 (utc),hazaÑa17 18:37 5 ago 2013 (utc),4,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
14,5277448,Federico Franco,186.17.46.200,1341079839,6/30/12 18:10,sucesor en la vice presidencia,falta corregir la parte donde habla de que la vice presidencia se halla vacante.-,falta corregir la parte donde habla de que la vice presidencia se halla vacante.-,5,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
15,5277448,Federico Franco,186.17.46.200,1341079839,6/30/12 18:10,sucesor en la vice presidencia,el ex senador nacional oscar denis fue electo vice presidente.-,el ex senador nacional oscar denis fue electo vice presidente.-,5,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
16,5277448,Federico Franco,186.17.46.200,1341079839,6/30/12 18:10,sucesor en la vice presidencia,fuentes:-,fuentes:-,5,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
17,5277448,Federico Franco,186.17.46.200,1341079839,6/30/12 18:10,sucesor en la vice presidencia,http://www.abc.com.py/edicion-impresa/politica/oscar-denis-es-el-nuevo-vicepresidente-del-pais-420118.html,http://www.abc.com.py/edicion-impresa/politica/oscar-denis-es-el-nuevo-vicepresidente-del-pais-420118.html,5,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
18,5277448,Federico Franco,Poshista1,1340622664,6/25/12 11:11,,este artículo sólo habla de la profesión y no de su vida política por lo que es conocido internacionalmente.,este artículo sólo habla de la profesión y no de su vida política por lo que es conocido internacionalmente.,6,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
19,5277448,Federico Franco,Poshista1,1340622664,6/25/12 11:11,,"hace falta una referencia a lo que muchos llaman un ""golpe de estado institucional"" que hizo contra el presidente electo fernando lugo para hacerse del poder en el paraguay.","hace falta una referencia a lo que muchos llaman un ""golpe de estado institucional"" que hizo contra el presidente electo fernando lugo para hacerse del poder en el paraguay.",6,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
20,5277448,Federico Franco,Poshista1,1340622664,6/25/12 11:11,,--poshista1 (discusión) 11:11 25 jun 2012 (utc),--poshista1 (discusión) 11:11 25 jun 2012 (utc),6,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
21,5277448,Federico Franco,Poshista1,1340695089,6/26/12 7:18,,":: la página está ""protegida"".",":: la página está ""protegida"".",7,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
22,5277448,Federico Franco,Poshista1,1340695089,6/26/12 7:18,,:: debería además haber un artículo especial sobre el latifundio en el paraguay y al sistema feudal al que la población indígena en paraguay está sometida por una oligarquía agropecuaria que aun está aferrada a prácticas dictatoriales.,:: debería además haber un artículo especial sobre el latifundio en el paraguay y al sistema feudal al que la población indígena en paraguay está sometida por una oligarquía agropecuaria que aun está aferrada a prácticas dictatoriales.,7,OK,ARGUMENTATIVE,CM,,CM,,CM,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
23,5277448,Federico Franco,Poshista1,1340695089,6/26/12 7:18,,:: --poshista1 (discusión) 07:16 26 jun 2012 (utc),:: --poshista1 (discusión) 07:16 26 jun 2012 (utc),7,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
24,5277448,Federico Franco,Laura Fiorucci,1340719775,6/26/12 14:09,,:::hola poshital.,:::hola poshital.,8,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
25,5277448,Federico Franco,Laura Fiorucci,1340719775,6/26/12 14:09,,"sí, protegí la página debido a los recientes acontecimientos en paraguay.","sí, protegí la página debido a los recientes acontecimientos en paraguay.",8,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
26,5277448,Federico Franco,Laura Fiorucci,1340719775,6/26/12 14:09,,"ya habían creado un artículo vandálico, copiando este pero agregando cosas ofensivas, también protegí el de lugo y el anexo presidentes de paraguay.","ya habían creado un artículo vandálico, copiando este pero agregando cosas ofensivas, también protegí el de lugo y el anexo presidentes de paraguay.",8,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
27,5277448,Federico Franco,Laura Fiorucci,1340719775,6/26/12 14:09,,esperemos que pase pronto el evento y se pueda desproteger el artículo.,esperemos que pase pronto el evento y se pueda desproteger el artículo.,8,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
28,5277448,Federico Franco,Laura Fiorucci,1340719775,6/26/12 14:09,,"gracias por la comprensión, laura fiorucci (discusión) 14:09 26 jun 2012 (utc)",gracias por la comprensión,8,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
29,5277448,Federico Franco,DLeandroc,1340749855,6/26/12 22:30,,": ya hay un artículo de trata el tema de manera formal y acorde a las normas, se llama: crisis política en paraguay de 2012.",": ya hay un artículo de trata el tema de manera formal y acorde a las normas, se llama: crisis política en paraguay de 2012.",9,OK,PERFORMATIVE,IP,,IP,,IP,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
30,5277448,Federico Franco,DLeandroc,1340749855,6/26/12 22:30,,"hice proteger los artículos sobre fernando lugo, federico franco, presidente de paraguay, ya que desde ip, se hacían ediciones vandálicas.","hice proteger los artículos sobre fernando lugo, federico franco, presidente de paraguay, ya que desde ip, se hacían ediciones vandálicas.",9,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
31,5277448,Federico Franco,DLeandroc,1340749855,6/26/12 22:30,,"y creo también conveniente que el artículo que trata la crisis, también deba ser protegido.","y creo también conveniente que el artículo que trata la crisis, también deba ser protegido.",9,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
32,5277448,Federico Franco,DLeandroc,1340749855,6/26/12 22:30,,"antes de solicitar su protección, es precido vigilarlo.","antes de solicitar su protección, es precido vigilarlo.",9,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
33,5277448,Federico Franco,DLeandroc,1340749855,6/26/12 22:30,,--diego leandro link=usuario discusión:dleandroc 22:30 26 jun 2012 (utc),--diego leandro link=usuario discusión:dleandroc 22:30 26 jun 2012 (utc),9,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
34,5277448,Federico Franco,Nina Flor,1345691768,8/23/12 3:16,,"faltaría agregar a su trayectoria política su paso en la municipalidad de fernando de la mora, primero como concejal municipal (periodo 1991-1996) y luego como intendente (periodo 1996-2001).--nina (discusión) 03:16 23 ago 2012 (utc)","faltaría agregar a su trayectoria política su paso en la municipalidad de fernando de la mora, primero como concejal municipal (periodo 1991-1996) y luego como intendente (periodo 1996-2001).",10,ERROR,ARGUMENTATIVE,CM,,CM,,CM,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
35,5277448,Federico Franco,Fukurou-san,1342202358,7/13/12 17:59,no generalizar,"""argentina, brasil, uruguay, chile, colombia, venezuela, bolivia, ecuador y perú se pronunciaron en rechazo de lo que consideraron un golpe de estado al gobierno democrático de lugo"".","""argentina, brasil, uruguay, chile, colombia, venezuela, bolivia, ecuador y perú se pronunciaron en rechazo de lo que consideraron un golpe de estado al gobierno democrático de lugo"".",11,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
36,5277448,Federico Franco,Fukurou-san,1342202358,7/13/12 17:59,no generalizar,"esta frase da a entender que los 9 países mencionados consideran que en paraguay hubo un golpe de estado, lo cual es falso.","esta frase da a entender que los 9 países mencionados consideran que en paraguay hubo un golpe de estado, lo cual es falso.",11,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
37,5277448,Federico Franco,"Arandu Y.M.,Fukurou-san",1377498067,8/26/13 6:21,no generalizar,"""golpe de estado"" solo ha sido mencionado por algunos países como venezuela por ejemplo pero de manera oficial en el perú por ejemplo no ha sucedido eso.","""golpe de estado"" solo ha sido mencionado por algunos países como venezuela por ejemplo pero de manera oficial en el perú por ejemplo no ha sucedido eso.",12,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
38,5277448,Federico Franco,Fukurou-san,1342202358,7/13/12 17:59,no generalizar,es muy diferente que se considere algo apresurado o exagerado la destitucion de lugo a decir que hubo un golpe de estado.,es muy diferente que se considere algo apresurado o exagerado la destitucion de lugo a decir que hubo un golpe de estado.,13,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
39,5277448,Federico Franco,Fukurou-san,1342202358,7/13/12 17:59,no generalizar,no todos los países tienen la misma forma de expresar su rechazo y no se puede generalizar y escribir que los 9 países mencionados consideran que hubo un golpe de estadofukurou-san (discusión) 17:59 13 jul 2012 (utc),no todos los países tienen la misma forma de expresar su rechazo y no se puede generalizar y escribir que los 9 países mencionados consideran que hubo un golpe de estado,13,ERROR,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
40,5277448,Federico Franco,Arandu Y.M.,1377498067,8/26/13 6:21,no generalizar,::corregido,::corregido,14,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
41,5277448,Federico Franco,Hazaña17,1375727763,8/5/13 18:36,punto de vista neutral,en la sección presidente de paraguay da la fuerte impresión de que fue redactada por partidarios al ex mandatario fernando lugo.,en la sección presidente de paraguay da la fuerte impresión de que fue redactada por partidarios al ex mandatario fernando lugo.,15,OK,ARGUMENTATIVE,COBJ,,COBJ,,COBJ,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
42,5277448,Federico Franco,Hazaña17,1375727763,8/5/13 18:36,punto de vista neutral,"así como existe la postura de que el hecho se produjo en medio de una importante polémica por considerarse un ""golpe de estado"", está también la otra campana que sostiene lo contrario amparándose nada menos que en la constitución nacional del país por lo cual se puede presumir que no hay nada de ilegal en dicho procedimiento.","así como existe la postura de que el hecho se produjo en medio de una importante polémica por considerarse un ""golpe de estado"", está también la otra campana que sostiene lo contrario amparándose nada menos que en la constitución nacional del país por lo cual se puede presumir que no hay nada de ilegal en dicho procedimiento.",15,OK,ARGUMENTATIVE,COBJ,,COBJ,,COBJ,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
43,5277448,Federico Franco,Hazaña17,1375727763,8/5/13 18:36,punto de vista neutral,esto no se puntualiza en absoluto.,esto no se puntualiza en absoluto.,15,OK,ARGUMENTATIVE,COBJ,,COBJ,,COBJ,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
44,5277448,Federico Franco,Hazaña17,1375727763,8/5/13 18:36,punto de vista neutral,"es solo cosa de echar un vistazo a esta página de discusión que aparece prácticamente vacía para darse una idea del marcado desequilibrio en el contenido del artículo, especialmente en el apartado referido.","es solo cosa de echar un vistazo a esta página de discusión que aparece prácticamente vacía para darse una idea del marcado desequilibrio en el contenido del artículo, especialmente en el apartado referido.",15,OK,ARGUMENTATIVE,COBJ,,COBJ,,COBJ,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
45,5277448,Federico Franco,Hazaña17,1375727763,8/5/13 18:36,punto de vista neutral,a partir del adverbio pero se sucede una monotemática catarata detractora del resultado arrojado por el juicio político.,a partir del adverbio pero se sucede una monotemática catarata detractora del resultado arrojado por el juicio político.,15,OK,ARGUMENTATIVE,COBJ,,COBJ,,COBJ,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
46,5277448,Federico Franco,Hazaña17,1375727763,8/5/13 18:36,punto de vista neutral,hazaÑa17 18:36 5 ago 2013 (utc),hazaÑa17 18:36 5 ago 2013 (utc),15,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
47,5277448,Federico Franco,Arandu Y.M.,1377498572,8/26/13 6:29,punto de vista neutral,"::existió la polémica y varios países lo consideraron un ""golpe parlamentario"", además de intelectuales y otros;","::existió la polémica y varios países lo consideraron un ""golpe parlamentario"", además de intelectuales y otros;",16,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
48,5277448,Federico Franco,Arandu Y.M.,1377498572,8/26/13 6:29,punto de vista neutral,"pero, en otros países no se lo consideró un golpe para nada, por lo tanto procedí a borrar la frase al respecto en esta sección.","pero, en otros países no se lo consideró un golpe para nada, por lo tanto procedí a borrar la frase al respecto en esta sección.",16,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
49,5277448,Federico Franco,Arandu Y.M.,1377498572,8/26/13 6:29,punto de vista neutral,"::la presunción de que no hay nada de ilegal en el procedimiento es pronunciada por numerosos abogados, juristas y políticos;","::la presunción de que no hay nada de ilegal en el procedimiento es pronunciada por numerosos abogados, juristas y políticos;",16,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
50,5277448,Federico Franco,Arandu Y.M.,1377498572,8/26/13 6:29,punto de vista neutral,"pero también están muchos que sostienen que sí contraviene la constitución nacional, debido a que se habría violado el ""derecho al debido proceso"" garantizado en dicho texto (art 17°) y en los derechos humanos que la misma carta magna protege.","pero también están muchos que sostienen que sí contraviene la constitución nacional, debido a que se habría violado el ""derecho al debido proceso"" garantizado en dicho texto (art 17°) y en los derechos humanos que la misma carta magna protege.",16,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
51,5277448,Federico Franco,Arandu Y.M.,1377498572,8/26/13 6:29,punto de vista neutral,"el artículo no dice que se violó ni que se respetó la constitución (eso aún parece estar en duda), dice ""calificado por sus detractores como violador del derecho al debido proceso"", por sus ""detractores"".","el artículo no dice que se violó ni que se respetó la constitución (eso aún parece estar en duda), dice ""calificado por sus detractores como violador del derecho al debido proceso"", por sus ""detractores"".",16,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
52,5277448,Federico Franco,Arandu Y.M.,1377498572,8/26/13 6:29,punto de vista neutral,::arandu y.m. (discusión) 06:29 26 ago 2013 (utc),::arandu y.m. (discusión) 06:29 26 ago 2013 (utc),16,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Federico_Franco
0,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"estimados compañeros de wikipedia, creo que me estoy metiendo en un problema, en el que quedaré mal con todas partes, pero espero que esta vez, un mensajero sea visto como tal.","estimados compañeros de wikipedia, creo que me estoy metiendo en un problema, en el que quedaré mal con todas partes, pero espero que esta vez, un mensajero sea visto como tal.",1,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
1,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"he visto el artículo, y revisado algunas ediciones previas, es apreciable el trabajo de edición constructiva, y de poda de comentarios ""banales"", pero también una edición y poda parcial, e incluso en ocasiones sobrepasando el celo por la verdad, y sustituyéndolo por el bloqueo informativo y hasta la modificación partidista.","he visto el artículo, y revisado algunas ediciones previas, es apreciable el trabajo de edición constructiva, y de poda de comentarios ""banales"", pero también una edición y poda parcial, e incluso en ocasiones sobrepasando el celo por la verdad, y sustituyéndolo por el bloqueo informativo y hasta la modificación partidista.",1,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
2,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"con esto estoy llamando a la búsqueda de posiciones autocríticas en cada uno, posturas, que faciliten posteriormente llegar a un acuerdo y acercarse a la verdad, dejando de lado el partidismo.","con esto estoy llamando a la búsqueda de posiciones autocríticas en cada uno, posturas, que faciliten posteriormente llegar a un acuerdo y acercarse a la verdad, dejando de lado el partidismo.",1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
3,2141841,Pedro Pablo Kuczynski,Edgarpavia,1302559122,4/11/11 21:58,revisión del artículo,por ejemplo:,por ejemplo:,2,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
4,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"* sobre la nacionalidad estadounidense, realmente, si renunció a la peruana, si llegó a ella para presidir un banco, si se la quitaron, se se fue o lo echaron, está todo en el aire, y no parece que se haya llegado a aclarar el punto fuera del ""ruido partidista"" que incluso ensucia las fuentes de las que poder informarse.","* sobre la nacionalidad estadounidense, realmente, si renunció a la peruana, si llegó a ella para presidir un banco, si se la quitaron, se se fue o lo echaron, está todo en el aire, y no parece que se haya llegado a aclarar el punto fuera del ""ruido partidista"" que incluso ensucia las fuentes de las que poder informarse.",3,OK,ARGUMENTATIVE,CM,,CM,,CM,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
